cell_id,plan_cell_id,planned_disposition,reason,route_id,state,suite,updated_at_utc
short_long:confirmation:in256:out4096:aimd-nemotron-3-ultra-550b-short_long-confirm-2,load_epoch:aimd-nemotron-3-ultra-550b-short_long-confirm-2,required,,nemotron-3-ultra-550b,completed,load,2026-08-28T11:43:06.137043Z
short_long:confirmation:in256:out4096:aimd-nemotron-3-ultra-550b-short_long-confirm-stage-1-0,load_epoch:aimd-nemotron-3-ultra-550b-short_long-confirm-stage-1-0,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,nemotron-3-ultra-550b,not_applicable,load,2026-08-28T11:43:06.138798Z
short_long:confirmation:in256:out4096:aimd-nemotron-3-ultra-550b-short_long-confirm-stage-1-1,load_epoch:aimd-nemotron-3-ultra-550b-short_long-confirm-stage-1-1,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,nemotron-3-ultra-550b,not_applicable,load,2026-08-28T11:43:06.142599Z
short_long:confirmation:in256:out4096:aimd-nemotron-3-ultra-550b-short_long-confirm-stage-1-2,load_epoch:aimd-nemotron-3-ultra-550b-short_long-confirm-stage-1-2,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,nemotron-3-ultra-550b,not_applicable,load,2026-08-28T11:43:06.146675Z
short_long:confirmation_separator:in256:out4096:aimd-nemotron-3-ultra-550b-short_long-separator-0,load_epoch:aimd-nemotron-3-ultra-550b-short_long-separator-0,required,,nemotron-3-ultra-550b,completed,load,2026-08-28T11:40:19.086208Z
short_long:confirmation_separator:in256:out4096:aimd-nemotron-3-ultra-550b-short_long-separator-1,load_epoch:aimd-nemotron-3-ultra-550b-short_long-separator-1,required,,nemotron-3-ultra-550b,completed,load,2026-08-28T11:42:15.114642Z
short_long:confirmation_separator:in256:out4096:aimd-nemotron-3-ultra-550b-short_long-separator-stage-1-0,load_epoch:aimd-nemotron-3-ultra-550b-short_long-separator-stage-1-0,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,nemotron-3-ultra-550b,not_applicable,load,2026-08-28T11:43:06.140663Z
short_long:confirmation_separator:in256:out4096:aimd-nemotron-3-ultra-550b-short_long-separator-stage-1-1,load_epoch:aimd-nemotron-3-ultra-550b-short_long-separator-stage-1-1,conditional_on_prior_confirmation_failure,lower_rate_confirmation_not_needed,nemotron-3-ultra-550b,not_applicable,load,2026-08-28T11:43:06.144682Z
short_long:recovery_after_observed_overload:in256:out4096:aimd-nemotron-3-ultra-550b-short_long-recovery,load_epoch:aimd-nemotron-3-ultra-550b-short_long-recovery,conditional_on_overload,no_two_epoch_overload_observed,nemotron-3-ultra-550b,not_applicable,load,2026-08-28T11:43:06.148388Z
short_short:aimd:in256:out128:aimd-nemotron-3-ultra-550b-short_short-000,load_epoch:aimd-nemotron-3-ultra-550b-short_short-000,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-nemotron-3-ultra-550b-short_short-001,load_epoch:aimd-nemotron-3-ultra-550b-short_short-001,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-nemotron-3-ultra-550b-short_short-002,load_epoch:aimd-nemotron-3-ultra-550b-short_short-002,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-nemotron-3-ultra-550b-short_short-003,load_epoch:aimd-nemotron-3-ultra-550b-short_short-003,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-nemotron-3-ultra-550b-short_short-004,load_epoch:aimd-nemotron-3-ultra-550b-short_short-004,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-nemotron-3-ultra-550b-short_short-005,load_epoch:aimd-nemotron-3-ultra-550b-short_short-005,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-nemotron-3-ultra-550b-short_short-006,load_epoch:aimd-nemotron-3-ultra-550b-short_short-006,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-nemotron-3-ultra-550b-short_short-007,load_epoch:aimd-nemotron-3-ultra-550b-short_short-007,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:aimd:in256:out128:aimd-nemotron-3-ultra-550b-short_short-008,load_epoch:aimd-nemotron-3-ultra-550b-short_short-008,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-nemotron-3-ultra-550b-short_short-baseline,load_epoch:aimd-nemotron-3-ultra-550b-short_short-baseline,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-nemotron-3-ultra-550b-short_short-baseline-attempt-1,load_epoch:aimd-nemotron-3-ultra-550b-short_short-baseline-attempt-1,conditional_on_prior_baseline_failure,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:baseline:in256:out128:aimd-nemotron-3-ultra-550b-short_short-baseline-attempt-2,load_epoch:aimd-nemotron-3-ultra-550b-short_short-baseline-attempt-2,conditional_on_prior_baseline_failure,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-nemotron-3-ultra-550b-short_short-confirm-0,load_epoch:aimd-nemotron-3-ultra-550b-short_short-confirm-0,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-nemotron-3-ultra-550b-short_short-confirm-1,load_epoch:aimd-nemotron-3-ultra-550b-short_short-confirm-1,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-nemotron-3-ultra-550b-short_short-confirm-2,load_epoch:aimd-nemotron-3-ultra-550b-short_short-confirm-2,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-nemotron-3-ultra-550b-short_short-confirm-stage-1-0,load_epoch:aimd-nemotron-3-ultra-550b-short_short-confirm-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-nemotron-3-ultra-550b-short_short-confirm-stage-1-1,load_epoch:aimd-nemotron-3-ultra-550b-short_short-confirm-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation:in256:out128:aimd-nemotron-3-ultra-550b-short_short-confirm-stage-1-2,load_epoch:aimd-nemotron-3-ultra-550b-short_short-confirm-stage-1-2,conditional_on_prior_confirmation_failure,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-nemotron-3-ultra-550b-short_short-separator-0,load_epoch:aimd-nemotron-3-ultra-550b-short_short-separator-0,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-nemotron-3-ultra-550b-short_short-separator-1,load_epoch:aimd-nemotron-3-ultra-550b-short_short-separator-1,required,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-nemotron-3-ultra-550b-short_short-separator-stage-1-0,load_epoch:aimd-nemotron-3-ultra-550b-short_short-separator-stage-1-0,conditional_on_prior_confirmation_failure,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:confirmation_separator:in256:out128:aimd-nemotron-3-ultra-550b-short_short-separator-stage-1-1,load_epoch:aimd-nemotron-3-ultra-550b-short_short-separator-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
short_short:recovery_after_observed_overload:in256:out128:aimd-nemotron-3-ultra-550b-short_short-recovery,load_epoch:aimd-nemotron-3-ultra-550b-short_short-recovery,conditional_on_overload,time_guard,nemotron-3-ultra-550b,time_censored,load,2026-08-28T12:35:38.031921Z
long_short:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-000,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-000,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.907145Z
long_short:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-001,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-001,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.908625Z
long_short:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-002,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-002,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.910414Z
long_short:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-003,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-003,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.912273Z
long_short:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-004,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-004,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.913967Z
long_short:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-005,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-005,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.915555Z
long_short:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-006,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-006,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.917235Z
long_short:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-007,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-007,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.919077Z
long_short:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-008,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-008,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.921018Z
long_short:baseline:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-baseline,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-baseline,required,,nvidia-nemotron-3-super-120b,completed,load,2026-08-28T10:18:37.242911Z
long_short:baseline:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-baseline-attempt-1,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-baseline-attempt-1,conditional_on_prior_baseline_failure,,nvidia-nemotron-3-super-120b,completed,load,2026-08-28T10:19:34.393708Z
long_short:baseline:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-baseline-attempt-2,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-baseline-attempt-2,conditional_on_prior_baseline_failure,,nvidia-nemotron-3-super-120b,completed,load,2026-08-28T10:21:14.902279Z
long_short:confirmation:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-0,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-0,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.922525Z
long_short:confirmation:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-1,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-1,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.924205Z
long_short:confirmation:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-2,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-2,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.925700Z
long_short:confirmation:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-stage-1-0,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-stage-1-0,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.927272Z
long_short:confirmation:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-stage-1-1,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-stage-1-1,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.928769Z
long_short:confirmation:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-stage-1-2,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-confirm-stage-1-2,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.930631Z
long_short:confirmation_separator:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-separator-0,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-separator-0,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.932381Z
long_short:confirmation_separator:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-separator-1,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-separator-1,required,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.934163Z
long_short:confirmation_separator:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-separator-stage-1-0,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-separator-stage-1-0,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.935680Z
long_short:confirmation_separator:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-separator-stage-1-1,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-separator-stage-1-1,conditional_on_prior_confirmation_failure,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.937382Z
long_short:recovery_after_observed_overload:in100000:out128:aimd-nvidia-nemotron-3-super-120b-long_short-recovery,load_epoch:aimd-nvidia-nemotron-3-super-120b-long_short-recovery,conditional_on_overload,measured_unhealthy_at_all_baseline_rates,nvidia-nemotron-3-super-120b,not_applicable,load,2026-08-28T10:21:14.939319Z
mixed:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-mixed-000,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-000,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in100000:out128:aimd-nvidia-nemotron-3-super-120b-mixed-002,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-002,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in1024:out512:aimd-nvidia-nemotron-3-super-120b-mixed-001,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-001,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in1024:out512:aimd-nvidia-nemotron-3-super-120b-mixed-003,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-003,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in1024:out512:aimd-nvidia-nemotron-3-super-120b-mixed-006,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-006,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in1024:out512:aimd-nvidia-nemotron-3-super-120b-mixed-007,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-007,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out128:aimd-nvidia-nemotron-3-super-120b-mixed-005,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-005,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out4096:aimd-nvidia-nemotron-3-super-120b-mixed-004,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-004,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:aimd:in256:out4096:aimd-nvidia-nemotron-3-super-120b-mixed-008,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-008,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:baseline:in1024:out512:aimd-nvidia-nemotron-3-super-120b-mixed-baseline-attempt-1,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-baseline-attempt-1,conditional_on_prior_baseline_failure,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:baseline:in1024:out512:aimd-nvidia-nemotron-3-super-120b-mixed-baseline-attempt-2,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-baseline-attempt-2,conditional_on_prior_baseline_failure,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:baseline:in256:out128:aimd-nvidia-nemotron-3-super-120b-mixed-baseline,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-baseline,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in1024:out512:aimd-nvidia-nemotron-3-super-120b-mixed-confirm-0,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-confirm-0,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in1024:out512:aimd-nvidia-nemotron-3-super-120b-mixed-confirm-2,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-confirm-2,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in1024:out512:aimd-nvidia-nemotron-3-super-120b-mixed-confirm-stage-1-2,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-confirm-stage-1-2,conditional_on_prior_confirmation_failure,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in256:out128:aimd-nvidia-nemotron-3-super-120b-mixed-confirm-stage-1-1,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-confirm-stage-1-1,conditional_on_prior_confirmation_failure,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
mixed:confirmation:in256:out4096:aimd-nvidia-nemotron-3-super-120b-mixed-confirm-1,load_epoch:aimd-nvidia-nemotron-3-super-120b-mixed-confirm-1,required,time_guard,nvidia-nemotron-3-super-120b,time_censored,load,2026-08-28T12:35:38.031921Z
